label,axis0,axis0,axis0,axis1,axis1,axis1,axis2,axis2,axis2,axis3,axis3,axis3,axis4,axis4,axis4,axis5,axis5,axis5,axis6,axis6,axis6,axis7,axis7,axis7,axis8,axis8,axis8,axis9,axis9,axis9,axis10,axis10,axis10,axis11,axis11,axis11,axis12,axis12,axis12,axis13,axis13,axis13,axis14,axis14,axis14,axis15,axis15,axis15,axis16,axis16,axis16,axis17,axis17,axis17,axis18,axis18,axis18,axis19,axis19,axis19,axis20,axis20,axis20
Angka_5,0.4447126090526581,0.8701023459434509,1.5630502048225026e-06,0.5237752795219421,0.8379726409912109,-0.08306192606687546,0.5898934006690979,0.7447834014892578,-0.13277137279510498,0.6527992486953735,0.6597334146499634,-0.17147071659564972,0.7100274562835693,0.5907003879547119,-0.2101701945066452,0.549569845199585,0.5564773082733154,-0.11703132092952728,0.6023120880126953,0.40998804569244385,-0.18809393048286438,0.6423637866973877,0.30413129925727844,-0.2392667531967163,0.6770754456520081,0.21866360306739807,-0.2728971838951111,0.480862557888031,0.5338200330734253,-0.11630541831254959,0.4896640479564667,0.3639240264892578,-0.18400567770004272,0.4981105327606201,0.23337465524673462,-0.23636136949062347,0.5099005699157715,0.1266573667526245,-0.2696878910064697,0.4141427278518677,0.5530362725257874,-0.12108124792575836,0.39811334013938904,0.3932662606239319,-0.18608252704143524,0.39057695865631104,0.2694414556026459,-0.23249121010303497,0.394228994846344,0.16760414838790894,-0.2605590224266052,0.35190945863723755,0.6107754111289978,-0.13092254102230072,0.30196958780288696,0.5102094411849976,-0.19291280210018158,0.2711336016654968,0.4335186183452606,-0.22301219403743744,0.251811683177948,0.3607299327850342,-0.23840494453907013
Angka_5,0.5606212019920349,0.6907411813735962,8.098932084976695e-07,0.6049578189849854,0.6414949893951416,-0.037945706397295,0.6324752569198608,0.5571295022964478,-0.059211365878582,0.6610695123672485,0.4867091774940491,-0.07816029340028763,0.693368673324585,0.4318605959415436,-0.09726304560899734,0.5752478241920471,0.4543801546096802,-0.05228707566857338,0.5888557434082031,0.3472815155982971,-0.0890987366437912,0.5986248254776001,0.27836212515830994,-0.1131916493177414,0.6089380383491516,0.22206947207450867,-0.13004393875598907,0.5360116362571716,0.4541374146938324,-0.05836942046880722,0.5321868062019348,0.33694595098495483,-0.09436432272195816,0.5326762199401855,0.25847262144088745,-0.12092860043048859,0.5332921743392944,0.19347411394119263,-0.13818973302841187,0.5044938921928406,0.482219398021698,-0.06808961182832718,0.4681336581707001,0.3845173120498657,-0.10619431734085083,0.4439971148967743,0.3182302713394165,-0.13274618983268738,0.428722083568573,0.2628353238105774,-0.14957675337791443,0.47981444001197815,0.5309537053108215,-0.08042765408754349,0.4440198540687561,0.47683680057525635,-0.11853544414043427,0.419106662273407,0.4371829628944397,-0.1385008841753006,0.39862310886383057,0.3989498019218445,-0.15030579268932343
Angka_5,0.5242474675178528,0.7530081272125244,1.1382521734049078e-06,0.5814959406852722,0.7034554481506348,-0.053911399096250534,0.6196073293685913,0.6061121225357056,-0.08438815921545029,0.6598736047744751,0.5238945484161377,-0.11014535278081894,0.6940931081771851,0.4535236656665802,-0.13731293380260468,0.5453430414199829,0.4760766625404358,-0.07315175980329514,0.5652541518211365,0.34900954365730286,-0.12292923033237457,0.5789827704429626,0.26086539030075073,-0.15901347994804382,0.5941600203514099,0.18831652402877808,-0.18437688052654266,0.49651679396629333,0.47670817375183105,-0.07843001186847687,0.4878590703010559,0.3407541811466217,-0.12704533338546753,0.48602789640426636,0.2412039339542389,-0.16700845956802368,0.4862181544303894,0.15812253952026367,-0.19381844997406006,0.45690715312957764,0.5105037093162537,-0.08817162364721298,0.420391321182251,0.38966310024261475,-0.13745293021202087,0.39642074704170227,0.3003399670124054,-0.17412953078746796,0.38182276487350464,0.22414237260818481,-0.19767706096172333,0.42544081807136536,0.5705377459526062,-0.10133615136146545,0.3803982138633728,0.5021131038665771,-0.15079283714294434,0.3521151542663574,0.44735556840896606,-0.1769939661026001,0.33040592074394226,0.39349400997161865,-0.1922580897808075
Angka_5,0.4499233365058899,0.8745348453521729,1.5195158766800887e-06,0.5295854210853577,0.8382713794708252,-0.08024013042449951,0.5944385528564453,0.7456729412078857,-0.12721675634384155,0.6536188125610352,0.6605234146118164,-0.16373620927333832,0.707250714302063,0.589256227016449,-0.19982270896434784,0.5528473854064941,0.5559362173080444,-0.10913281887769699,0.6027311086654663,0.4102087616920471,-0.17585483193397522,0.6424040794372559,0.3037460148334503,-0.2235088348388672,0.6773842573165894,0.2190830409526825,-0.2552443742752075,0.48356276750564575,0.5338584184646606,-0.10824812948703766,0.49051108956336975,0.3668205142021179,-0.1714196503162384,0.4990083575248718,0.24118155241012573,-0.21907198429107666,0.5120795965194702,0.13730153441429138,-0.24939875304698944,0.41662025451660156,0.5527757406234741,-0.1133425161242485,0.40134385228157043,0.3929087519645691,-0.17629484832286835,0.39632850885391235,0.2706175744533539,-0.2200508713722229,0.4017318785190582,0.16796982288360596,-0.24643991887569427,0.3537110686302185,0.6095627546310425,-0.12337062507867813,0.30298903584480286,0.509761393070221,-0.18494878709316254,0.2729632556438446,0.4329849183559418,-0.21486954391002655,0.25395703315734863,0.35909274220466614,-0.23024053871631622
Angka_5,0.6257893443107605,0.7060137391090393,1.0060555268864846e-06,0.6740276217460632,0.6564921140670776,-0.044703640043735504,0.6963984966278076,0.5626689195632935,-0.0687766745686531,0.7288188934326172,0.48425060510635376,-0.08913513273000717,0.7560699582099915,0.4199657142162323,-0.11051860451698303,0.6288399696350098,0.46511712670326233,-0.0642658919095993,0.6402133107185364,0.35217082500457764,-0.10870575159788132,0.6486533284187317,0.2742236852645874,-0.1397167295217514,0.6590194702148438,0.20994272828102112,-0.16172567009925842,0.5846796035766602,0.4694163203239441,-0.07226937264204025,0.570737898349762,0.349536657333374,-0.11617013067007065,0.5640872716903687,0.2600941061973572,-0.15150868892669678,0.5610411763191223,0.18460935354232788,-0.17550362646579742,0.5513576865196228,0.5055429339408875,-0.08398706465959549,0.516425609588623,0.4039067327976227,-0.12882716953754425,0.4909510910511017,0.33233341574668884,-0.16154558956623077,0.4755184054374695,0.2705271244049072,-0.18327626585960388,0.528420090675354,0.5658302307128906,-0.0985509604215622,0.48375204205513,0.523345947265625,-0.14463138580322266,0.45463794469833374,0.4870159924030304,-0.16823486983776093,0.43174993991851807,0.44836103916168213,-0.18240927159786224
Angka_5,0.5937736630439758,0.6820939183235168,7.964587780406873e-07,0.6430304050445557,0.6402132511138916,-0.042856764048337936,0.6708366870880127,0.5647079348564148,-0.06713249534368515,0.6981431841850281,0.4975191652774811,-0.08765820413827896,0.72921222448349,0.4436332583427429,-0.10836672782897949,0.6144194602966309,0.4519560933113098,-0.056481555104255676,0.6349056959152222,0.3460138440132141,-0.09664884209632874,0.6486174464225769,0.27552253007888794,-0.12573306262493134,0.661987841129303,0.2179345190525055,-0.14551635086536407,0.5763477087020874,0.4505951404571533,-0.060192640870809555,0.5735108852386475,0.33280813694000244,-0.09728173911571503,0.573909342288971,0.2519933581352234,-0.1274878978729248,0.5752813220024109,0.18565842509269714,-0.14774292707443237,0.5451197028160095,0.4751431345939636,-0.06752660870552063,0.5243368744850159,0.373495489358902,-0.10414561629295349,0.51042240858078,0.3017413020133972,-0.13158898055553436,0.502910852432251,0.24192042648792267,-0.14942172169685364,0.518505871295929,0.5213901400566101,-0.07786331325769424,0.48770955204963684,0.46522286534309387,-0.11394907534122467,0.4686732888221741,0.4199470281600952,-0.13283582031726837,0.45355844497680664,0.37642911076545715,-0.1439400315284729
Angka_5,0.6240556836128235,0.7086248993873596,1.0079805861096247e-06,0.6727921366691589,0.656690239906311,-0.04513613507151604,0.6965709328651428,0.5641411542892456,-0.07045405358076096,0.7287150621414185,0.4850025177001953,-0.09229899942874908,0.7553775310516357,0.41948503255844116,-0.11505986005067825,0.6281250715255737,0.4637982249259949,-0.06435436010360718,0.63914954662323,0.35156261920928955,-0.10980387032032013,0.6484141945838928,0.2739676833152771,-0.1422058790922165,0.6589452624320984,0.20868954062461853,-0.16498269140720367,0.5845437049865723,0.46866703033447266,-0.0728001743555069,0.5696473717689514,0.3479599356651306,-0.11508313566446304,0.5634968876838684,0.25896644592285156,-0.14915889501571655,0.5599266290664673,0.1841297149658203,-0.17241165041923523,0.5525917410850525,0.5058350563049316,-0.08536002039909363,0.5169926285743713,0.4050368666648865,-0.12895123660564423,0.4918835163116455,0.3331676125526428,-0.16111454367637634,0.4760538935661316,0.2704644203186035,-0.18259364366531372,0.5321678519248962,0.5671615600585938,-0.1010228842496872,0.48616334795951843,0.5228910446166992,-0.14617040753364563,0.4545849561691284,0.48633286356925964,-0.1690950095653534,0.4286964535713196,0.4480476975440979,-0.18284952640533447
Angka_5,0.5738838911056519,0.6942269802093506,7.863489486226172e-07,0.6198199987411499,0.6481322646141052,-0.0427611842751503,0.6456044912338257,0.5655345916748047,-0.06600941717624664,0.6730526685714722,0.49511200189590454,-0.08571289479732513,0.7043511867523193,0.43831294775009155,-0.10526113957166672,0.5920183658599854,0.46337535977363586,-0.056920070201158524,0.6093593239784241,0.35860475897789,-0.09370329976081848,0.6208460330963135,0.29266905784606934,-0.11851619184017181,0.6333219408988953,0.23684915900230408,-0.13635237514972687,0.5550297498703003,0.4615512788295746,-0.0600094348192215,0.5544213056564331,0.34690579771995544,-0.09551505744457245,0.5561098456382751,0.2719882130622864,-0.12318262457847595,0.5569311380386353,0.207676500082016,-0.14202292263507843,0.5253279805183411,0.48756837844848633,-0.06684433668851852,0.4919406771659851,0.3924105763435364,-0.10397636145353317,0.46976107358932495,0.32895660400390625,-0.1313871145248413,0.4548857808113098,0.27459803223609924,-0.1494516283273697,0.5019338130950928,0.5340818762779236,-0.07670687884092331,0.4681852459907532,0.48242977261543274,-0.11342164129018784,0.4441092610359192,0.4445432126522064,-0.13395589590072632,0.42231881618499756,0.40681713819503784,-0.14700493216514587
Angka_5,0.44617095589637756,0.8901355266571045,1.3781283314528991e-06,0.5233748555183411,0.8456204533576965,-0.07800080627202988,0.5852843523025513,0.7454455494880676,-0.12402169406414032,0.6498938798904419,0.6555075645446777,-0.16010445356369019,0.7067044377326965,0.5812277793884277,-0.1965901255607605,0.5491602420806885,0.5561957359313965,-0.11807867139577866,0.6037855744361877,0.40613868832588196,-0.19113276898860931,0.6454476118087769,0.29823189973831177,-0.24359099566936493,0.6788631081581116,0.21131083369255066,-0.2787223160266876,0.4859330356121063,0.5315601229667664,-0.12211737036705017,0.49682965874671936,0.3395587205886841,-0.19129733741283417,0.5078814029693604,0.2017272412776947,-0.2444593906402588,0.5181926488876343,0.09037786722183228,-0.2791579067707062,0.42142021656036377,0.5529298186302185,-0.13100384175777435,0.4029480814933777,0.37099120020866394,-0.19782353937625885,0.39413949847221375,0.2396339476108551,-0.2455625981092453,0.39535391330718994,0.13237345218658447,-0.2751982510089874,0.3581029176712036,0.6142273545265198,-0.14464187622070312,0.3024965524673462,0.5048869252204895,-0.21077966690063477,0.26818791031837463,0.4245467185974121,-0.24379116296768188,0.24410346150398254,0.35017913579940796,-0.26132580637931824
Angka_5,0.5101754665374756,0.7730269432067871,1.2489923619796173e-06,0.5745791792869568,0.7177115678787231,-0.05932672321796417,0.6101009845733643,0.6128735542297363,-0.09211722016334534,0.6517387628555298,0.5265645980834961,-0.11948180943727493,0.6868572235107422,0.45103922486305237,-0.14821800589561462,0.5299232602119446,0.4871120750904083,-0.084037646651268,0.546966552734375,0.3509112596511841,-0.1376688927412033,0.5579010844230652,0.25538328289985657,-0.17461571097373962,0.569230854511261,0.17588704824447632,-0.20166006684303284,0.4756718873977661,0.4895167648792267,-0.0900886282324791,0.4632089138031006,0.34470510482788086,-0.14725440740585327,0.4563484191894531,0.2366284728050232,-0.19376768171787262,0.453083336353302,0.1464104950428009,-0.2255699634552002,0.43210798501968384,0.528699517250061,-0.10027548670768738,0.391351580619812,0.4015836715698242,-0.15889455378055573,0.3631359338760376,0.3105676770210266,-0.20131538808345795,0.34572580456733704,0.2335565686225891,-0.22859057784080505,0.4000422954559326,0.5947455167770386,-0.11379075795412064,0.3539137840270996,0.5290548801422119,-0.17262670397758484,0.3230060338973999,0.47539713978767395,-0.20445609092712402,0.29863134026527405,0.4208286702632904,-0.22359801828861237
Angka_5,0.44976183772087097,0.8813449740409851,1.4123528444542899e-06,0.5281356573104858,0.8396190404891968,-0.07552827149629593,0.589979887008667,0.7409358024597168,-0.1198618933558464,0.6571612358093262,0.6513925790786743,-0.1540321707725525,0.7139397859573364,0.5774611234664917,-0.1889600306749344,0.5490520000457764,0.5488573312759399,-0.11811833083629608,0.6047545671463013,0.39934664964675903,-0.18773607909679413,0.6469360589981079,0.2939726710319519,-0.23791559040546417,0.6812137961387634,0.20718368887901306,-0.27233216166496277,0.48633190989494324,0.5251361131668091,-0.12242452055215836,0.49955567717552185,0.3388368487358093,-0.19117633998394012,0.5092955231666565,0.20266851782798767,-0.24683712422847748,0.5191197991371155,0.09198811650276184,-0.2840140163898468,0.4228230118751526,0.5471203923225403,-0.13034315407276154,0.406129390001297,0.36639922857284546,-0.1965762972831726,0.3954450488090515,0.23385414481163025,-0.2463589459657669,0.39628803730010986,0.12567925453186035,-0.27778440713882446,0.35931169986724854,0.609173059463501,-0.14234745502471924,0.30192041397094727,0.49925127625465393,-0.20692427456378937,0.26958322525024414,0.41960442066192627,-0.2403676062822342,0.24862834811210632,0.34706252813339233,-0.2587641179561615
